,date,open,high,low,close,volume,average,barCount
7609,2024-02-21 23:52:00,18119.25,18119.25,18119.25,18119.25,0.0,18119.25,0
7610,2024-02-21 23:53:00,18119.25,18119.25,18119.25,18119.25,0.0,18119.25,0
7611,2024-02-21 23:54:00,18119.25,18119.25,18119.25,18119.25,0.0,18119.25,0
7612,2024-02-21 23:55:00,18119.25,18119.25,18119.25,18119.25,0.0,18119.25,0
7613,2024-02-21 23:56:00,18119.25,18119.25,18119.25,18119.25,0.0,18119.25,0
7614,2024-02-21 23:57:00,18119.25,18119.25,18119.25,18119.25,0.0,18119.25,0
7615,2024-02-21 23:58:00,18119.25,18119.25,18119.25,18119.25,0.0,18119.25,0
7616,2024-02-21 23:59:00,18119.25,18119.25,18119.25,18119.25,0.0,18119.25,0
7500,2024-02-22 23:03:00,18490.75,18490.75,18490.75,18490.75,1.0,18490.75,1
7501,2024-02-22 23:04:00,18490.75,18490.75,18490.75,18490.75,0.0,18490.75,0
7502,2024-02-22 23:05:00,18490.75,18490.75,18490.75,18490.75,0.0,18490.75,0
7503,2024-02-22 23:06:00,18489.75,18489.75,18489.75,18489.75,1.0,18489.75,1
7504,2024-02-22 23:07:00,18489.75,18489.75,18489.75,18489.75,0.0,18489.75,0
7505,2024-02-22 23:08:00,18489.75,18489.75,18489.75,18489.75,0.0,18489.75,0
7506,2024-02-22 23:09:00,18489.75,18489.75,18489.75,18489.75,0.0,18489.75,0
7507,2024-02-22 23:10:00,18489.75,18489.75,18489.75,18489.75,0.0,18489.75,0
7508,2024-02-22 23:11:00,18489.75,18489.75,18489.75,18489.75,0.0,18489.75,0
7509,2024-02-22 23:12:00,18489.75,18489.75,18489.75,18489.75,0.0,18489.75,0
7510,2024-02-22 23:13:00,18489.75,18489.75,18489.75,18489.75,0.0,18489.75,0
7511,2024-02-22 23:14:00,18489.75,18489.75,18489.75,18489.75,0.0,18489.75,0
7512,2024-02-22 23:15:00,18489.75,18489.75,18489.75,18489.75,0.0,18489.75,0
7513,2024-02-22 23:16:00,18489.75,18489.75,18489.75,18489.75,0.0,18489.75,0
7514,2024-02-22 23:17:00,18489.75,18489.75,18489.75,18489.75,0.0,18489.75,0
7515,2024-02-22 23:18:00,18489.75,18489.75,18489.75,18489.75,0.0,18489.75,0
7516,2024-02-22 23:19:00,18489.75,18489.75,18489.75,18489.75,0.0,18489.75,0
7517,2024-02-22 23:20:00,18489.75,18489.75,18489.75,18489.75,0.0,18489.75,0
7518,2024-02-22 23:21:00,18489.75,18489.75,18489.75,18489.75,0.0,18489.75,0
7519,2024-02-22 23:22:00,18489.75,18489.75,18489.75,18489.75,0.0,18489.75,0
7520,2024-02-22 23:23:00,18489.75,18489.75,18489.75,18489.75,0.0,18489.75,0
7521,2024-02-22 23:24:00,18489.75,18489.75,18489.75,18489.75,0.0,18489.75,0
7522,2024-02-22 23:25:00,18489.75,18489.75,18489.75,18489.75,0.0,18489.75,0
7523,2024-02-22 23:26:00,18489.75,18489.75,18489.75,18489.75,0.0,18489.75,0
7524,2024-02-22 23:27:00,18489.75,18489.75,18489.75,18489.75,0.0,18489.75,0
7525,2024-02-22 23:28:00,18489.75,18489.75,18489.75,18489.75,0.0,18489.75,0
7526,2024-02-22 23:29:00,18489.75,18489.75,18489.75,18489.75,0.0,18489.75,0
7527,2024-02-22 23:30:00,18489.75,18489.75,18489.75,18489.75,0.0,18489.75,0
7528,2024-02-22 23:31:00,18489.75,18489.75,18489.75,18489.75,0.0,18489.75,0
7529,2024-02-22 23:32:00,18489.75,18489.75,18489.75,18489.75,0.0,18489.75,0
7530,2024-02-22 23:33:00,18489.75,18489.75,18489.75,18489.75,0.0,18489.75,0
7531,2024-02-22 23:34:00,18496.25,18496.25,18496.25,18496.25,21.0,18496.25,21
7532,2024-02-22 23:35:00,18496.25,18496.25,18496.25,18496.25,0.0,18496.25,0
7533,2024-02-22 23:36:00,18496.25,18496.25,18496.25,18496.25,0.0,18496.25,0
7534,2024-02-22 23:37:00,18496.25,18496.25,18496.25,18496.25,0.0,18496.25,0
7535,2024-02-22 23:38:00,18496.25,18496.25,18496.25,18496.25,0.0,18496.25,0
7536,2024-02-22 23:39:00,18496.25,18496.25,18496.25,18496.25,0.0,18496.25,0
7537,2024-02-22 23:40:00,18496.25,18496.25,18496.25,18496.25,0.0,18496.25,0
7538,2024-02-22 23:41:00,18499.75,18499.75,18499.75,18499.75,1.0,18499.75,1
7539,2024-02-22 23:42:00,18499.75,18499.75,18499.75,18499.75,0.0,18499.75,0
7540,2024-02-22 23:43:00,18499.75,18499.75,18499.75,18499.75,0.0,18499.75,0
7541,2024-02-22 23:44:00,18499.75,18499.75,18499.75,18499.75,0.0,18499.75,0
7542,2024-02-22 23:45:00,18499.75,18499.75,18499.75,18499.75,0.0,18499.75,0
7543,2024-02-22 23:46:00,18499.75,18499.75,18499.75,18499.75,0.0,18499.75,0
7544,2024-02-22 23:47:00,18499.75,18499.75,18499.75,18499.75,0.0,18499.75,0
7545,2024-02-22 23:48:00,18499.75,18499.75,18499.75,18499.75,0.0,18499.75,0
7546,2024-02-22 23:49:00,18499.75,18499.75,18499.75,18499.75,0.0,18499.75,0
7547,2024-02-22 23:50:00,18499.75,18499.75,18499.75,18499.75,0.0,18499.75,0
7548,2024-02-22 23:51:00,18499.75,18499.75,18499.75,18499.75,0.0,18499.75,0
7549,2024-02-22 23:52:00,18499.75,18499.75,18499.75,18499.75,0.0,18499.75,0
7550,2024-02-22 23:53:00,18499.75,18499.75,18499.75,18499.75,0.0,18499.75,0
7551,2024-02-22 23:54:00,18499.75,18499.75,18499.75,18499.75,0.0,18499.75,0
7552,2024-02-22 23:55:00,18499.75,18499.75,18499.75,18499.75,0.0,18499.75,0
7553,2024-02-22 23:56:00,18499.75,18499.75,18499.75,18499.75,0.0,18499.75,0
7554,2024-02-22 23:57:00,18499.75,18499.75,18499.75,18499.75,0.0,18499.75,0
7555,2024-02-22 23:58:00,18499.75,18499.75,18499.75,18499.75,0.0,18499.75,0
7556,2024-02-22 23:59:00,18499.75,18499.75,18499.75,18499.75,0.0,18499.75,0
7441,2024-02-25 23:01:00,18410.0,18410.0,18410.0,18410.0,1.0,18410.0,1
7442,2024-02-25 23:02:00,18410.0,18410.0,18410.0,18410.0,0.0,18410.0,0
7443,2024-02-25 23:03:00,18410.0,18410.0,18410.0,18410.0,0.0,18410.0,0
7444,2024-02-25 23:04:00,18410.0,18410.0,18410.0,18410.0,0.0,18410.0,0
7445,2024-02-25 23:05:00,18401.25,18401.25,18401.25,18401.25,2.0,18401.25,1
7446,2024-02-25 23:06:00,18401.25,18401.25,18401.25,18401.25,0.0,18401.25,0
7447,2024-02-25 23:07:00,18401.25,18401.25,18401.25,18401.25,0.0,18401.25,0
7448,2024-02-25 23:08:00,18401.25,18401.25,18401.25,18401.25,0.0,18401.25,0
7449,2024-02-25 23:09:00,18401.25,18401.25,18401.25,18401.25,0.0,18401.25,0
7450,2024-02-25 23:10:00,18419.5,18419.5,18419.5,18419.5,3.0,18419.5,1
7451,2024-02-25 23:11:00,18419.5,18419.5,18419.5,18419.5,0.0,18419.5,0
7452,2024-02-25 23:12:00,18419.5,18419.5,18419.5,18419.5,0.0,18419.5,0
7453,2024-02-25 23:13:00,18419.5,18419.5,18419.5,18419.5,0.0,18419.5,0
7454,2024-02-25 23:14:00,18419.5,18419.5,18419.5,18419.5,0.0,18419.5,0
7455,2024-02-25 23:15:00,18419.5,18419.5,18419.5,18419.5,0.0,18419.5,0
7456,2024-02-25 23:16:00,18419.5,18419.5,18419.5,18419.5,0.0,18419.5,0
7457,2024-02-25 23:17:00,18417.5,18417.5,18417.25,18417.25,2.0,18417.375,2
7458,2024-02-25 23:18:00,18417.25,18417.25,18417.25,18417.25,0.0,18417.25,0
7459,2024-02-25 23:19:00,18415.75,18415.75,18415.75,18415.75,1.0,18415.75,1
7460,2024-02-25 23:20:00,18415.75,18415.75,18415.75,18415.75,1.0,18415.75,1
7461,2024-02-25 23:21:00,18415.75,18415.75,18415.75,18415.75,0.0,18415.75,0
7462,2024-02-25 23:22:00,18415.75,18415.75,18415.75,18415.75,0.0,18415.75,0
7463,2024-02-25 23:23:00,18415.75,18415.75,18415.75,18415.75,0.0,18415.75,0
7464,2024-02-25 23:24:00,18415.75,18415.75,18415.75,18415.75,0.0,18415.75,0
7465,2024-02-25 23:25:00,18415.75,18415.75,18415.75,18415.75,0.0,18415.75,0
7466,2024-02-25 23:26:00,18415.75,18415.75,18415.75,18415.75,0.0,18415.75,0
7467,2024-02-25 23:27:00,18415.75,18415.75,18415.75,18415.75,0.0,18415.75,0
7468,2024-02-25 23:28:00,18415.75,18415.75,18415.75,18415.75,0.0,18415.75,0
7469,2024-02-25 23:29:00,18415.75,18415.75,18415.75,18415.75,0.0,18415.75,0
7470,2024-02-25 23:30:00,18415.75,18415.75,18415.75,18415.75,0.0,18415.75,0
7471,2024-02-25 23:31:00,18415.75,18415.75,18415.75,18415.75,0.0,18415.75,0
7472,2024-02-25 23:32:00,18415.75,18415.75,18415.75,18415.75,0.0,18415.75,0
7473,2024-02-25 23:33:00,18415.75,18415.75,18415.75,18415.75,0.0,18415.75,0
7474,2024-02-25 23:34:00,18415.75,18415.75,18415.75,18415.75,0.0,18415.75,0
7475,2024-02-25 23:35:00,18415.75,18415.75,18415.75,18415.75,0.0,18415.75,0
7476,2024-02-25 23:36:00,18415.75,18415.75,18415.75,18415.75,0.0,18415.75,0
7477,2024-02-25 23:37:00,18415.75,18415.75,18415.75,18415.75,0.0,18415.75,0
7478,2024-02-25 23:38:00,18415.75,18415.75,18415.75,18415.75,0.0,18415.75,0
7479,2024-02-25 23:39:00,18415.75,18415.75,18415.75,18415.75,0.0,18415.75,0
7480,2024-02-25 23:40:00,18415.75,18415.75,18415.75,18415.75,0.0,18415.75,0
7481,2024-02-25 23:41:00,18415.75,18415.75,18415.75,18415.75,0.0,18415.75,0
7482,2024-02-25 23:42:00,18415.75,18415.75,18415.75,18415.75,0.0,18415.75,0
7483,2024-02-25 23:43:00,18415.75,18415.75,18415.75,18415.75,0.0,18415.75,0
7484,2024-02-25 23:44:00,18415.75,18415.75,18415.75,18415.75,0.0,18415.75,0
7485,2024-02-25 23:45:00,18415.75,18415.75,18415.75,18415.75,0.0,18415.75,0
7486,2024-02-25 23:46:00,18415.75,18415.75,18415.75,18415.75,0.0,18415.75,0
7487,2024-02-25 23:47:00,18415.75,18415.75,18415.75,18415.75,0.0,18415.75,0
7488,2024-02-25 23:48:00,18415.75,18415.75,18415.75,18415.75,0.0,18415.75,0
7489,2024-02-25 23:49:00,18415.75,18415.75,18415.75,18415.75,0.0,18415.75,0
7490,2024-02-25 23:50:00,18415.75,18415.75,18415.75,18415.75,0.0,18415.75,0
7491,2024-02-25 23:51:00,18415.75,18415.75,18415.75,18415.75,0.0,18415.75,0
7492,2024-02-25 23:52:00,18415.75,18415.75,18415.75,18415.75,0.0,18415.75,0
7493,2024-02-25 23:53:00,18415.75,18415.75,18415.75,18415.75,0.0,18415.75,0
7494,2024-02-25 23:54:00,18415.75,18415.75,18415.75,18415.75,0.0,18415.75,0
7495,2024-02-25 23:55:00,18415.75,18415.75,18415.75,18415.75,0.0,18415.75,0
7496,2024-02-25 23:56:00,18415.75,18415.75,18415.75,18415.75,0.0,18415.75,0
7497,2024-02-25 23:57:00,18415.75,18415.75,18415.75,18415.75,0.0,18415.75,0
7498,2024-02-25 23:58:00,18415.75,18415.75,18415.75,18415.75,0.0,18415.75,0
7499,2024-02-25 23:59:00,18415.75,18415.75,18415.75,18415.75,0.0,18415.75,0
7414,2024-02-29 23:33:00,18505.25,18505.25,18505.25,18505.25,2.0,18505.25,1
7415,2024-02-29 23:34:00,18505.25,18505.25,18505.25,18505.25,0.0,18505.25,0
7416,2024-02-29 23:35:00,18505.25,18505.25,18505.25,18505.25,0.0,18505.25,0
7417,2024-02-29 23:36:00,18505.25,18505.25,18505.25,18505.25,0.0,18505.25,0
7418,2024-02-29 23:37:00,18505.25,18505.25,18505.25,18505.25,0.0,18505.25,0
7419,2024-02-29 23:38:00,18505.25,18505.25,18505.25,18505.25,0.0,18505.25,0
7420,2024-02-29 23:39:00,18505.25,18505.25,18505.25,18505.25,0.0,18505.25,0
7421,2024-02-29 23:40:00,18505.25,18505.25,18505.25,18505.25,0.0,18505.25,0
7422,2024-02-29 23:41:00,18505.25,18505.25,18505.25,18505.25,0.0,18505.25,0
7423,2024-02-29 23:42:00,18505.25,18505.25,18505.25,18505.25,0.0,18505.25,0
7424,2024-02-29 23:43:00,18505.25,18505.25,18505.25,18505.25,0.0,18505.25,0
7425,2024-02-29 23:44:00,18505.25,18505.25,18505.25,18505.25,0.0,18505.25,0
7426,2024-02-29 23:45:00,18506.0,18506.0,18506.0,18506.0,2.0,18506.0,1
7427,2024-02-29 23:46:00,18506.0,18506.0,18506.0,18506.0,0.0,18506.0,0
7428,2024-02-29 23:47:00,18506.0,18506.0,18506.0,18506.0,0.0,18506.0,0
7429,2024-02-29 23:48:00,18508.0,18508.0,18508.0,18508.0,2.0,18508.0,1
7430,2024-02-29 23:49:00,18508.75,18508.75,18508.75,18508.75,2.0,18508.75,1
7431,2024-02-29 23:50:00,18508.75,18508.75,18508.75,18508.75,0.0,18508.75,0
7432,2024-02-29 23:51:00,18508.75,18508.75,18508.75,18508.75,0.0,18508.75,0
7433,2024-02-29 23:52:00,18508.75,18508.75,18508.75,18508.75,0.0,18508.75,0
7434,2024-02-29 23:53:00,18514.5,18514.5,18514.5,18514.5,5.0,18514.5,1
7435,2024-02-29 23:54:00,18514.5,18514.5,18514.5,18514.5,0.0,18514.5,0
7436,2024-02-29 23:55:00,18514.5,18514.5,18514.5,18514.5,0.0,18514.5,0
7437,2024-02-29 23:56:00,18514.5,18514.5,18514.5,18514.5,0.0,18514.5,0
7438,2024-02-29 23:57:00,18514.5,18514.5,18514.5,18514.5,0.0,18514.5,0
7439,2024-02-29 23:58:00,18511.25,18511.25,18511.25,18511.25,5.0,18511.25,1
7440,2024-02-29 23:59:00,18511.5,18511.5,18511.5,18511.5,3.0,18511.5,1
7380,2024-03-03 23:26:00,18793.5,18793.5,18792.0,18792.0,8.0,18792.525,3
7381,2024-03-03 23:27:00,18792.0,18792.0,18792.0,18792.0,0.0,18792.0,0
7382,2024-03-03 23:28:00,18792.0,18792.0,18792.0,18792.0,0.0,18792.0,0
7383,2024-03-03 23:29:00,18792.0,18792.0,18792.0,18792.0,0.0,18792.0,0
7384,2024-03-03 23:30:00,18792.0,18792.0,18792.0,18792.0,0.0,18792.0,0
7385,2024-03-03 23:31:00,18792.0,18792.0,18792.0,18792.0,0.0,18792.0,0
7386,2024-03-03 23:32:00,18792.0,18792.0,18792.0,18792.0,0.0,18792.0,0
7387,2024-03-03 23:33:00,18792.0,18792.0,18792.0,18792.0,0.0,18792.0,0
7388,2024-03-03 23:34:00,18792.0,18792.0,18792.0,18792.0,0.0,18792.0,0
7389,2024-03-03 23:35:00,18792.0,18792.0,18792.0,18792.0,0.0,18792.0,0
7390,2024-03-03 23:36:00,18792.0,18792.0,18792.0,18792.0,0.0,18792.0,0
7391,2024-03-03 23:37:00,18792.0,18792.0,18792.0,18792.0,0.0,18792.0,0
7392,2024-03-03 23:38:00,18792.0,18792.0,18792.0,18792.0,0.0,18792.0,0
7393,2024-03-03 23:39:00,18792.0,18792.0,18792.0,18792.0,0.0,18792.0,0
7394,2024-03-03 23:40:00,18792.0,18792.0,18792.0,18792.0,0.0,18792.0,0
7395,2024-03-03 23:41:00,18792.0,18792.0,18792.0,18792.0,0.0,18792.0,0
7396,2024-03-03 23:42:00,18792.0,18792.0,18792.0,18792.0,0.0,18792.0,0
7397,2024-03-03 23:43:00,18792.0,18792.0,18792.0,18792.0,0.0,18792.0,0
7398,2024-03-03 23:44:00,18792.0,18792.0,18792.0,18792.0,0.0,18792.0,0
7399,2024-03-03 23:45:00,18792.0,18792.0,18792.0,18792.0,0.0,18792.0,0
7400,2024-03-03 23:46:00,18792.0,18792.0,18792.0,18792.0,0.0,18792.0,0
7401,2024-03-03 23:47:00,18792.0,18792.0,18792.0,18792.0,0.0,18792.0,0
7402,2024-03-03 23:48:00,18792.0,18792.0,18792.0,18792.0,0.0,18792.0,0
7403,2024-03-03 23:49:00,18792.0,18792.0,18792.0,18792.0,0.0,18792.0,0
7404,2024-03-03 23:50:00,18792.0,18792.0,18792.0,18792.0,0.0,18792.0,0
7405,2024-03-03 23:51:00,18792.0,18792.0,18792.0,18792.0,0.0,18792.0,0
7406,2024-03-03 23:52:00,18800.0,18800.0,18800.0,18800.0,1.0,18800.0,1
7407,2024-03-03 23:53:00,18800.0,18800.0,18800.0,18800.0,0.0,18800.0,0
7408,2024-03-03 23:54:00,18800.0,18800.0,18800.0,18800.0,0.0,18800.0,0
7409,2024-03-03 23:55:00,18800.0,18800.0,18800.0,18800.0,0.0,18800.0,0
7410,2024-03-03 23:56:00,18800.0,18800.0,18800.0,18800.0,0.0,18800.0,0
7411,2024-03-03 23:57:00,18800.0,18800.0,18800.0,18800.0,0.0,18800.0,0
7412,2024-03-03 23:58:00,18800.0,18800.0,18800.0,18800.0,0.0,18800.0,0
7413,2024-03-03 23:59:00,18800.0,18800.0,18800.0,18800.0,0.0,18800.0,0
7330,2024-03-04 23:10:00,18689.0,18689.0,18689.0,18689.0,2.0,18689.0,1
7331,2024-03-04 23:11:00,18689.0,18689.0,18689.0,18689.0,0.0,18689.0,0
