0.000000000000000000e+00,1.438579999999999927e+03,-1.260493017817599336e-02
1.000000000000000000e+00,1.418980000000000018e+03,-1.073186889465987037e-03
2.000000000000000000e+00,1.403069999999999936e+03,6.108560508640037065e-03
3.000000000000000000e+00,1.430549999999999955e+03,-1.200783859735851666e-02
4.000000000000000000e+00,1.401269999999999982e+03,7.857386490942464691e-03
5.000000000000000000e+00,1.407839999999999918e+03,7.338051965959455601e-03
6.000000000000000000e+00,1.428269999999999982e+03,-8.779818472334008708e-03
7.000000000000000000e+00,1.418619999999999891e+03,-1.309447149348341721e-02
8.000000000000000000e+00,1.399730000000000018e+03,-1.096902147476891062e-02
9.000000000000000000e+00,1.381029999999999973e+03,-1.787469015187785571e-03
1.000000000000000000e+01,1.371809999999999945e+03,1.513258074933806173e-02
1.100000000000000000e+01,1.382880000000000109e+03,1.804197185808676177e-02
1.200000000000000000e+01,1.424059999999999945e+03,2.377167367702572726e-03
1.300000000000000000e+01,1.417240000000000009e+03,1.196067359805065219e-02
1.400000000000000000e+01,1.441380000000000109e+03,-3.211572074930073967e-04
1.500000000000000000e+01,1.444500000000000000e+03,1.343498633828410212e-04
1.600000000000000000e+01,1.436779999999999973e+03,1.562461216404760836e-02
1.700000000000000000e+01,1.452970000000000027e+03,2.059724333254167941e-02
1.800000000000000000e+01,1.488980000000000018e+03,4.982901386910132055e-03
1.900000000000000000e+01,1.507839999999999918e+03,-8.694779569783338269e-03
2.000000000000000000e+01,1.492450000000000045e+03,-3.358417569697589276e-03
2.100000000000000000e+01,1.483410000000000082e+03,3.281183485968030590e-03
2.200000000000000000e+01,1.486329999999999927e+03,-7.974610557859476527e-04
2.300000000000000000e+01,1.495329999999999927e+03,-9.272126124635219138e-03
2.400000000000000000e+01,1.473519999999999982e+03,-2.502464803248498348e-03
2.500000000000000000e+01,1.475140000000000100e+03,-8.861660491017199492e-03
2.600000000000000000e+01,1.460579999999999927e+03,2.495867740005062031e-04
2.700000000000000000e+01,1.449980000000000018e+03,2.447981402631919240e-03
2.800000000000000000e+01,1.472509999999999991e+03,-1.257495269014711689e-02
2.900000000000000000e+01,1.437859999999999900e+03,1.378206144742286608e-02
3.000000000000000000e+01,1.451180000000000064e+03,1.798747504366542127e-02
3.100000000000000000e+01,1.484930000000000064e+03,1.574509936975058066e-03
3.200000000000000000e+01,1.496650000000000091e+03,-6.953043453012969048e-03
3.300000000000000000e+01,1.480130000000000109e+03,-5.844420984713987778e-03
3.400000000000000000e+01,1.481650000000000091e+03,-1.729898989782674076e-02
3.500000000000000000e+01,1.452099999999999909e+03,-1.501699517340519992e-02
3.600000000000000000e+01,1.433339999999999918e+03,-1.085655210778994212e-02
3.700000000000000000e+01,1.404490000000000009e+03,6.911847435523163150e-03
3.800000000000000000e+01,1.415140000000000100e+03,5.013123433124474192e-03
3.900000000000000000e+01,1.423339999999999918e+03,-3.731960017397728860e-04
4.000000000000000000e+01,1.428490000000000009e+03,-7.744323057674047835e-03
4.100000000000000000e+01,1.416460000000000036e+03,-6.578513028605959857e-03
4.200000000000000000e+01,1.406900000000000091e+03,1.027262668156891500e-03
4.300000000000000000e+01,1.397690000000000055e+03,9.783041541367359928e-03
4.400000000000000000e+01,1.420720000000000027e+03,-2.054418634522191429e-03
4.500000000000000000e+01,1.416049999999999955e+03,-3.709707676869689226e-03
4.600000000000000000e+01,1.416549999999999955e+03,-1.226805807505771187e-02
4.700000000000000000e+01,1.399460000000000036e+03,-4.731156747913083278e-03
4.800000000000000000e+01,1.380789999999999964e+03,8.087444456892070241e-03
4.900000000000000000e+01,1.398240000000000009e+03,-3.485058704481009523e-04
5.000000000000000000e+01,1.397170000000000073e+03,2.720178456293895208e-03
5.100000000000000000e+01,1.397839999999999918e+03,6.237178065330670033e-03
5.200000000000000000e+01,1.408119999999999891e+03,1.078344657920851310e-02
5.300000000000000000e+01,1.414039999999999964e+03,1.722979878141914570e-02
5.400000000000000000e+01,1.448559999999999945e+03,4.370210543175757217e-03
5.500000000000000000e+01,1.453400000000000091e+03,5.474177815065356563e-03
5.600000000000000000e+01,1.463000000000000000e+03,2.333539579913691646e-03
5.700000000000000000e+01,1.467960000000000036e+03,-6.256479072000838354e-04
5.800000000000000000e+01,1.468390000000000100e+03,-5.912294187883730505e-03
5.900000000000000000e+01,1.464710000000000036e+03,-6.416122534498161674e-03
6.000000000000000000e+01,1.445569999999999936e+03,1.250195534986760053e-02
6.100000000000000000e+01,1.455470000000000027e+03,1.701457151936079312e-02
6.200000000000000000e+01,1.490789999999999964e+03,-3.764820461345861572e-03
6.300000000000000000e+01,1.495240000000000009e+03,-9.060332627850916157e-03
6.400000000000000000e+01,1.469069999999999936e+03,1.118457947699012149e-05
6.500000000000000000e+01,1.480470000000000027e+03,-5.122589598332775128e-03
6.600000000000000000e+01,1.457490000000000009e+03,1.036421966755139354e-02
6.700000000000000000e+01,1.480700000000000045e+03,-3.870570466114260297e-03
6.800000000000000000e+01,1.480049999999999955e+03,-7.195280976454194490e-03
6.900000000000000000e+01,1.463819999999999936e+03,-2.324636166297181037e-03
7.000000000000000000e+01,1.464009999999999991e+03,4.280527682914251632e-05
7.100000000000000000e+01,1.453210000000000036e+03,1.392773041723719719e-02
7.200000000000000000e+01,1.475220000000000027e+03,7.005238960891728602e-03
7.300000000000000000e+01,1.492710000000000036e+03,3.053606771004440355e-04
7.400000000000000000e+01,1.489009999999999991e+03,2.698445819604728974e-03
7.500000000000000000e+01,1.497880000000000109e+03,5.161294637478545076e-04
7.600000000000000000e+01,1.492259999999999991e+03,8.611791018932668518e-03
7.700000000000000000e+01,1.505980000000000018e+03,-9.512860702624558731e-04
7.800000000000000000e+01,1.517599999999999909e+03,-1.415011037861185761e-02
7.900000000000000000e+01,1.489740000000000009e+03,-1.136614638793191460e-02
8.000000000000000000e+01,1.480289999999999964e+03,-1.365677706170629127e-02
8.100000000000000000e+01,1.447549999999999955e+03,-2.779063638613261684e-03
8.200000000000000000e+01,1.451809999999999945e+03,-7.518576035826534353e-03
8.300000000000000000e+01,1.430890000000000100e+03,2.262293619593628864e-03
8.400000000000000000e+01,1.439740000000000009e+03,-4.243418054164557925e-03
8.500000000000000000e+01,1.431769999999999982e+03,-4.205779396826576574e-03
8.600000000000000000e+01,1.429170000000000073e+03,-6.143555581516305791e-03
8.700000000000000000e+01,1.415990000000000009e+03,-5.187625656312301776e-03
8.800000000000000000e+01,1.415740000000000009e+03,-9.538040265899314085e-03
8.900000000000000000e+01,1.393759999999999991e+03,6.919791319555270055e-03
9.000000000000000000e+01,1.396829999999999927e+03,3.433601215932152468e-03
9.100000000000000000e+01,1.420150000000000091e+03,-1.049094055967191019e-02
9.200000000000000000e+01,1.387720000000000027e+03,1.792023867663373017e-03
9.300000000000000000e+01,1.407630000000000109e+03,-1.670748826802886597e-02
9.400000000000000000e+01,1.375019999999999982e+03,2.451101286520038398e-03
9.500000000000000000e+01,1.368910000000000082e+03,9.010861290975800963e-03
9.600000000000000000e+01,1.391569999999999936e+03,-1.319403420274941230e-04
9.700000000000000000e+01,1.383549999999999955e+03,7.972950220905274457e-03
9.800000000000000000e+01,1.399190000000000055e+03,1.994854425934436057e-03
9.900000000000000000e+01,1.401359999999999900e+03,-4.171961518586843679e-03
1.000000000000000000e+02,1.405519999999999982e+03,-1.247730835132939038e-02
1.010000000000000000e+02,1.379220000000000027e+03,-6.279561659976186025e-03
1.020000000000000000e+02,1.378670000000000073e+03,-2.093613389922318116e-02
1.030000000000000000e+02,1.353269999999999982e+03,-1.734469782481763353e-02
1.040000000000000000e+02,1.316230000000000018e+03,8.056647411390109592e-03
1.050000000000000000e+02,1.319210000000000036e+03,7.935410774828477801e-03
1.060000000000000000e+02,1.345650000000000091e+03,-1.528063220812222837e-02
1.070000000000000000e+02,1.324279999999999973e+03,-8.972036566716422995e-03
1.080000000000000000e+02,1.304509999999999991e+03,6.459137938736478519e-03
1.090000000000000000e+02,1.308079999999999927e+03,1.151967522122024183e-02
1.100000000000000000e+02,1.326660000000000082e+03,1.135050753220679873e-02
1.110000000000000000e+02,1.335250000000000000e+03,1.136239965725852410e-02
1.120000000000000000e+02,1.363990000000000009e+03,-2.082477623984389445e-03
1.130000000000000000e+02,1.352369999999999891e+03,8.116341130703129750e-03
1.140000000000000000e+02,1.367150000000000091e+03,1.447013541065867706e-03
1.150000000000000000e+02,1.370890000000000100e+03,4.012976731764025806e-03
1.160000000000000000e+02,1.369390000000000100e+03,8.342972766921918915e-03
1.170000000000000000e+02,1.389259999999999991e+03,-1.270873120633026843e-03
1.180000000000000000e+02,1.384089999999999918e+03,-2.499149011536266722e-03
1.190000000000000000e+02,1.389130000000000109e+03,-9.957231984561998317e-03
1.200000000000000000e+02,1.368359999999999900e+03,2.068087832692026579e-03
1.210000000000000000e+02,1.367980000000000018e+03,9.540637783862005936e-03
1.220000000000000000e+02,1.377410000000000082e+03,3.864129442476648205e-03
1.230000000000000000e+02,1.398309999999999945e+03,-1.008443029539163836e-02
1.240000000000000000e+02,1.372380000000000109e+03,3.329369950628002523e-03
1.250000000000000000e+02,1.381599999999999909e+03,1.048987189398474257e-03
1.260000000000000000e+02,1.376960000000000036e+03,1.178653912227561711e-02
1.270000000000000000e+02,1.390769999999999982e+03,1.345261484709384288e-02
1.280000000000000000e+02,1.412549999999999955e+03,8.098849913965273234e-03
1.290000000000000000e+02,1.425819999999999936e+03,-5.348086865989140149e-04
1.300000000000000000e+02,1.434029999999999973e+03,-8.131115805207736816e-03
1.310000000000000000e+02,1.415109999999999900e+03,3.114529260719423476e-03
1.320000000000000000e+02,1.417640000000000100e+03,3.652403320279667184e-03
1.330000000000000000e+02,1.426019999999999982e+03,1.960608500135888835e-03
1.340000000000000000e+02,1.424940000000000055e+03,-2.203936183819720819e-03
1.350000000000000000e+02,1.435680000000000064e+03,-1.385837949830194538e-02
1.360000000000000000e+02,1.404369999999999891e+03,-5.402741039264317893e-04
1.370000000000000000e+02,1.406720000000000027e+03,-6.621669719428466619e-03
1.380000000000000000e+02,1.399650000000000091e+03,-5.582524677034844153e-03
1.390000000000000000e+02,1.385420000000000073e+03,7.196204282420482282e-03
1.400000000000000000e+02,1.390250000000000000e+03,1.017944917499966767e-02
1.410000000000000000e+02,1.411009999999999991e+03,9.952928086127389717e-03
1.420000000000000000e+02,1.412390000000000100e+03,2.024870473934309648e-02
1.430000000000000000e+02,1.452589999999999918e+03,3.418021223038662879e-03
1.440000000000000000e+02,1.458920000000000073e+03,3.909444108672398971e-03
1.450000000000000000e+02,1.461329999999999927e+03,1.585982299270440998e-03
1.460000000000000000e+02,1.473920000000000073e+03,-1.353163304748447766e-02
1.470000000000000000e+02,1.455579999999999927e+03,-9.432023184577285196e-03
1.480000000000000000e+02,1.431579999999999927e+03,2.421336817951725076e-03
1.490000000000000000e+02,1.438039999999999964e+03,-1.540097723314132151e-03
1.500000000000000000e+02,1.435599999999999909e+03,-2.787047870284257815e-03
1.510000000000000000e+02,1.433750000000000000e+03,-2.554707926679907534e-03
1.520000000000000000e+02,1.425240000000000009e+03,8.520182634898572360e-03
1.530000000000000000e+02,1.431220000000000027e+03,8.757592188148987516e-03
1.540000000000000000e+02,1.456309999999999945e+03,-3.837980051590699111e-03
1.550000000000000000e+02,1.443990000000000009e+03,8.671165563080510813e-03
1.560000000000000000e+02,1.451769999999999982e+03,2.112284886160589650e-03
1.570000000000000000e+02,1.474380000000000109e+03,-1.754740503153313577e-02
1.580000000000000000e+02,1.438089999999999918e+03,-8.152601053564371677e-04
1.590000000000000000e+02,1.432210000000000036e+03,1.277995294325771046e-02
1.600000000000000000e+02,1.440500000000000000e+03,1.937763462748357673e-02
1.610000000000000000e+02,1.479779999999999973e+03,2.510809923592114811e-03
1.620000000000000000e+02,1.485869999999999891e+03,3.938232122190532709e-04
1.630000000000000000e+02,1.484940000000000055e+03,3.025934005798563541e-03
1.640000000000000000e+02,1.488609999999999900e+03,4.518245167289468463e-03
1.650000000000000000e+02,1.494950000000000045e+03,6.065734728247124639e-03
1.660000000000000000e+02,1.502730000000000018e+03,7.498731188473847439e-03
1.670000000000000000e+02,1.514769999999999982e+03,4.931374261633861798e-03
1.680000000000000000e+02,1.524940000000000055e+03,1.100475874200958432e-03
1.690000000000000000e+02,1.527259999999999991e+03,-2.072938928793497271e-03
1.700000000000000000e+02,1.527710000000000036e+03,7.304572934896133660e-04
1.710000000000000000e+02,1.517109999999999900e+03,1.398861085344613002e-02
1.720000000000000000e+02,1.541940000000000055e+03,7.131295385059336148e-03
1.730000000000000000e+02,1.556740000000000009e+03,-9.577862341044798009e-04
1.740000000000000000e+02,1.560500000000000000e+03,-5.140878556577431046e-04
1.750000000000000000e+02,1.548339999999999918e+03,1.147521787180997427e-02
1.760000000000000000e+02,1.570450000000000045e+03,-1.521404139697814153e-03
1.770000000000000000e+02,1.580170000000000073e+03,-8.101111877559541777e-03
1.780000000000000000e+02,1.553220000000000027e+03,5.407230353290918071e-03
1.790000000000000000e+02,1.568480000000000018e+03,1.948823901597003571e-03
1.800000000000000000e+02,1.563359999999999900e+03,7.463846171077511207e-03
1.810000000000000000e+02,1.583059999999999945e+03,-1.426486895789479299e-03
1.820000000000000000e+02,1.578980000000000018e+03,-1.070315712531279707e-03
1.830000000000000000e+02,1.580309999999999945e+03,3.729567784903299946e-03
1.840000000000000000e+02,1.572450000000000045e+03,1.543544075304914727e-02
1.850000000000000000e+02,1.606369999999999891e+03,2.773283384491267035e-03
1.860000000000000000e+02,1.612140000000000100e+03,1.929163715214022570e-03
1.870000000000000000e+02,1.614119999999999891e+03,-3.768283391146695638e-03
1.880000000000000000e+02,1.619640000000000100e+03,-9.744645077898277802e-03
1.890000000000000000e+02,1.589869999999999891e+03,6.534111663340333616e-03
1.900000000000000000e+02,1.601700000000000045e+03,2.306750691962678335e-03
1.910000000000000000e+02,1.609599999999999909e+03,1.261631283896565581e-03
1.920000000000000000e+02,1.604950000000000045e+03,7.843911274795401997e-03
1.930000000000000000e+02,1.620559999999999945e+03,1.834756715106590800e-03
1.940000000000000000e+02,1.627559999999999945e+03,-5.032499195531234606e-03
1.950000000000000000e+02,1.622519999999999982e+03,-7.357375465406550304e-03
1.960000000000000000e+02,1.607630000000000109e+03,-4.558141646475818119e-03
1.970000000000000000e+02,1.601170000000000073e+03,-3.508300621054197656e-04
1.980000000000000000e+02,1.591789999999999964e+03,8.018093691303967638e-03
1.990000000000000000e+02,1.609019999999999982e+03,1.976772308660348053e-03
2.000000000000000000e+02,1.613279999999999973e+03,-8.823277823718820396e-04
2.010000000000000000e+02,1.614410000000000082e+03,3.067475442191984155e-04
2.020000000000000000e+02,1.607769999999999982e+03,6.533015704492778873e-03
2.030000000000000000e+02,1.622700000000000045e+03,5.436166571462615815e-04
2.040000000000000000e+02,1.624690000000000055e+03,-9.765683861321507002e-04
2.050000000000000000e+02,1.623369999999999891e+03,-4.534823297940044490e-03
2.060000000000000000e+02,1.621180000000000064e+03,-1.338166119528903970e-02
2.070000000000000000e+02,1.603069999999999936e+03,-1.413127534327326268e-02
2.080000000000000000e+02,1.573250000000000000e+03,-5.271016786652874681e-03
2.090000000000000000e+02,1.564150000000000091e+03,-1.380863029672251821e-03
2.100000000000000000e+02,1.557150000000000091e+03,3.151632827197904923e-03
2.110000000000000000e+02,1.564680000000000064e+03,-2.397709076325645495e-03
2.120000000000000000e+02,1.564490000000000009e+03,-2.032656443690681724e-03
2.130000000000000000e+02,1.553390000000000100e+03,1.057079390428708725e-03
2.140000000000000000e+02,1.566079999999999927e+03,-5.435438436661991189e-03
2.150000000000000000e+02,1.545470000000000027e+03,9.221619383602200695e-03
2.160000000000000000e+02,1.561049999999999955e+03,-5.994805663982490486e-04
2.170000000000000000e+02,1.573200000000000045e+03,-1.777431649884377018e-02
2.180000000000000000e+02,1.545789999999999964e+03,-1.543013367997702126e-02
2.190000000000000000e+02,1.515569999999999936e+03,-9.993495987455964027e-03
2.200000000000000000e+02,1.503609999999999900e+03,-7.686679801642348070e-03
2.210000000000000000e+02,1.481410000000000082e+03,8.221495159404582087e-03
2.220000000000000000e+02,1.490880000000000109e+03,7.550320180895079419e-03
2.230000000000000000e+02,1.509029999999999973e+03,-2.700631145722631223e-03
2.240000000000000000e+02,1.506819999999999936e+03,8.993566074383919310e-04
2.250000000000000000e+02,1.498809999999999945e+03,9.882720789058850597e-03
2.260000000000000000e+02,1.519140000000000100e+03,2.222800909953560888e-03
2.270000000000000000e+02,1.523410000000000082e+03,-2.928359201345649091e-03
2.280000000000000000e+02,1.525119999999999891e+03,-1.813389030752791909e-03
2.290000000000000000e+02,1.508009999999999991e+03,1.019429788251174571e-02
2.300000000000000000e+02,1.534109999999999900e+03,-1.568282045154912414e-03
2.310000000000000000e+02,1.528440000000000055e+03,-3.831804089776105239e-03
2.320000000000000000e+02,1.532529999999999973e+03,-1.107398089391789520e-02
2.330000000000000000e+02,1.506339999999999918e+03,5.610456329913382847e-03
2.340000000000000000e+02,1.507299999999999955e+03,1.193434035350508619e-02
2.350000000000000000e+02,1.531230000000000018e+03,4.820824718875120485e-03
2.360000000000000000e+02,1.537950000000000045e+03,2.742796083190631503e-03
2.370000000000000000e+02,1.546970000000000027e+03,-7.038057139983160820e-03
2.380000000000000000e+02,1.541660000000000082e+03,-1.043147567135379629e-02
2.390000000000000000e+02,1.519059999999999945e+03,-2.260738255018644640e-03
2.400000000000000000e+02,1.515490000000000009e+03,-5.166417177347482591e-03
2.410000000000000000e+02,1.512190000000000055e+03,-6.984371828148745395e-03
2.420000000000000000e+02,1.494890000000000100e+03,5.647645446480353305e-03
2.430000000000000000e+02,1.497509999999999991e+03,1.107685138481326673e-02
2.440000000000000000e+02,1.518059999999999945e+03,4.125558207742918986e-04
2.450000000000000000e+02,1.527319999999999936e+03,-3.653187316676312357e-03
2.460000000000000000e+02,1.510529999999999973e+03,6.855947284001921195e-03
2.470000000000000000e+02,1.527369999999999891e+03,-3.795879285590281725e-03
2.480000000000000000e+02,1.525049999999999955e+03,-3.612493478197836404e-03
2.490000000000000000e+02,1.511990000000000009e+03,9.200582395976422342e-03
2.500000000000000000e+02,1.521509999999999991e+03,6.581346025034893500e-03
2.510000000000000000e+02,1.544859999999999900e+03,-8.252291461843669351e-03
2.520000000000000000e+02,1.528339999999999918e+03,-2.262405500805996384e-03
2.530000000000000000e+02,1.522690000000000055e+03,-3.302579615782616669e-03
2.540000000000000000e+02,1.523519999999999982e+03,-5.638418051039274445e-03
2.550000000000000000e+02,1.506450000000000045e+03,9.336813339651378867e-04
2.560000000000000000e+02,1.514640000000000100e+03,-8.922413204310940260e-03
2.570000000000000000e+02,1.502400000000000091e+03,-6.829109579632835526e-03
2.580000000000000000e+02,1.485759999999999991e+03,-1.089188066608654405e-04
2.590000000000000000e+02,1.487970000000000027e+03,-1.912356411316794248e-03
2.600000000000000000e+02,1.483009999999999991e+03,-3.703820546527203297e-03
2.610000000000000000e+02,1.484319999999999936e+03,-7.292387208220213642e-03
2.620000000000000000e+02,1.464859999999999900e+03,2.757575950670168845e-03
2.630000000000000000e+02,1.471039999999999964e+03,4.480642955296377334e-04
2.640000000000000000e+02,1.470920000000000073e+03,-1.155877938585618547e-03
2.650000000000000000e+02,1.473180000000000064e+03,1.790170274298288943e-03
2.660000000000000000e+02,1.463410000000000082e+03,1.060869121683778726e-02
2.670000000000000000e+02,1.491220000000000027e+03,-6.722310390287081737e-03
