,date,open,high,low,close,volume,average,barCount
24602,2024-02-16 15:02:00,17668.81,17679.26,17668.67,17676.42,0.0,0.0,60
24603,2024-02-16 15:03:00,17675.94,17689.05,17675.85,17687.59,0.0,0.0,60
24604,2024-02-16 15:04:00,17687.54,17693.9,17686.34,17693.9,0.0,0.0,60
24605,2024-02-16 15:05:00,17693.26,17699.4,17689.89,17691.94,0.0,0.0,60
24606,2024-02-16 15:06:00,17691.0,17691.54,17679.87,17691.1,0.0,0.0,59
24607,2024-02-16 15:07:00,17690.35,17694.56,17688.84,17693.0,0.0,0.0,59
24608,2024-02-16 15:08:00,17694.66,17702.03,17693.53,17699.5,0.0,0.0,60
24609,2024-02-16 15:09:00,17699.36,17706.96,17699.36,17704.46,0.0,0.0,59
24610,2024-02-16 15:10:00,17703.77,17710.32,17702.37,17709.81,0.0,0.0,60
24611,2024-02-16 15:11:00,17709.64,17715.26,17707.43,17707.43,0.0,0.0,58
24612,2024-02-16 15:12:00,17707.01,17707.96,17688.69,17693.46,0.0,0.0,60
24613,2024-02-16 15:13:00,17693.5,17708.12,17693.5,17707.02,0.0,0.0,60
24614,2024-02-16 15:14:00,17706.05,17708.76,17704.41,17706.55,0.0,0.0,60
24615,2024-02-16 15:15:00,17706.38,17709.59,17699.51,17709.59,0.0,0.0,59
24616,2024-02-16 15:16:00,17709.68,17718.38,17709.39,17717.87,0.0,0.0,59
24617,2024-02-16 15:17:00,17718.0,17727.31,17717.76,17725.63,0.0,0.0,60
24618,2024-02-16 15:18:00,17726.08,17732.91,17726.08,17732.12,0.0,0.0,57
24619,2024-02-16 15:19:00,17732.08,17732.08,17727.16,17728.55,0.0,0.0,60
24620,2024-02-16 15:20:00,17727.32,17728.72,17718.19,17718.19,0.0,0.0,59
24621,2024-02-16 15:21:00,17717.59,17717.59,17702.39,17708.5,0.0,0.0,60
24622,2024-02-16 15:22:00,17708.89,17709.42,17695.17,17696.36,0.0,0.0,60
24623,2024-02-16 15:23:00,17695.85,17711.98,17695.52,17711.98,0.0,0.0,60
24624,2024-02-16 15:24:00,17711.94,17712.49,17699.57,17699.81,0.0,0.0,60
24625,2024-02-16 15:25:00,17700.0,17703.79,17698.63,17703.27,0.0,0.0,60
24626,2024-02-16 15:26:00,17704.37,17706.3,17691.47,17691.68,0.0,0.0,60
24627,2024-02-16 15:27:00,17691.89,17693.03,17688.0,17688.99,0.0,0.0,60
24628,2024-02-16 15:28:00,17689.08,17697.46,17688.76,17697.46,0.0,0.0,58
24629,2024-02-16 15:29:00,17697.88,17707.3,17697.54,17706.5,0.0,0.0,59
24630,2024-02-16 15:30:00,17706.35,17710.13,17703.56,17703.56,0.0,0.0,60
24631,2024-02-16 15:31:00,17703.16,17703.65,17691.71,17696.12,0.0,0.0,59
24632,2024-02-16 15:32:00,17696.13,17701.28,17688.48,17690.64,0.0,0.0,59
24633,2024-02-16 15:33:00,17690.84,17696.24,17684.32,17684.43,0.0,0.0,59
24634,2024-02-16 15:34:00,17684.17,17693.3,17683.04,17692.54,0.0,0.0,58
24635,2024-02-16 15:35:00,17691.74,17696.21,17689.13,17695.56,0.0,0.0,59
24636,2024-02-16 15:36:00,17696.13,17708.83,17696.0,17708.81,0.0,0.0,59
24637,2024-02-16 15:37:00,17708.62,17724.46,17708.62,17723.38,0.0,0.0,59
24638,2024-02-16 15:38:00,17723.35,17730.13,17722.45,17729.95,0.0,0.0,59
24639,2024-02-16 15:39:00,17728.84,17743.27,17728.78,17743.27,0.0,0.0,60
24640,2024-02-16 15:40:00,17743.23,17751.68,17741.32,17750.23,0.0,0.0,60
24641,2024-02-16 15:41:00,17750.17,17752.27,17749.26,17751.95,0.0,0.0,59
24642,2024-02-16 15:42:00,17752.15,17754.41,17743.46,17745.14,0.0,0.0,59
24643,2024-02-16 15:43:00,17745.72,17752.79,17745.72,17751.61,0.0,0.0,60
24644,2024-02-16 15:44:00,17750.83,17750.83,17743.55,17743.55,0.0,0.0,60
24645,2024-02-16 15:45:00,17743.49,17746.47,17741.45,17744.71,0.0,0.0,59
24646,2024-02-16 15:46:00,17744.29,17747.23,17743.47,17746.32,0.0,0.0,60
24647,2024-02-16 15:47:00,17746.61,17756.36,17745.71,17756.36,0.0,0.0,59
24648,2024-02-16 15:48:00,17756.6,17758.52,17743.86,17744.02,0.0,0.0,59
24649,2024-02-16 15:49:00,17744.05,17744.05,17729.01,17729.01,0.0,0.0,60
24650,2024-02-16 15:50:00,17729.9,17735.78,17729.9,17732.39,0.0,0.0,60
24651,2024-02-16 15:51:00,17732.75,17739.14,17731.57,17735.85,0.0,0.0,60
24652,2024-02-16 15:52:00,17736.04,17741.12,17736.04,17739.99,0.0,0.0,59
24653,2024-02-16 15:53:00,17739.99,17747.76,17739.99,17745.75,0.0,0.0,59
24654,2024-02-16 15:54:00,17745.71,17751.4,17745.57,17751.1,0.0,0.0,59
24655,2024-02-16 15:55:00,17751.45,17752.33,17738.15,17738.15,0.0,0.0,60
24656,2024-02-16 15:56:00,17738.11,17738.11,17729.14,17737.31,0.0,0.0,58
24657,2024-02-16 15:57:00,17737.36,17738.62,17734.82,17735.12,0.0,0.0,59
24658,2024-02-16 15:58:00,17735.63,17741.71,17735.63,17738.85,0.0,0.0,60
24659,2024-02-16 15:59:00,17738.9,17746.55,17738.9,17746.55,0.0,0.0,59
24660,2024-02-16 16:00:00,17748.13,17750.96,17745.02,17750.96,0.0,0.0,59
24661,2024-02-16 16:01:00,17751.17,17760.77,17751.17,17760.21,0.0,0.0,58
24662,2024-02-16 16:02:00,17760.29,17760.29,17754.58,17755.16,0.0,0.0,59
24663,2024-02-16 16:03:00,17754.75,17768.29,17754.75,17768.0,0.0,0.0,57
24664,2024-02-16 16:04:00,17768.49,17770.47,17767.35,17769.39,0.0,0.0,60
24665,2024-02-16 16:05:00,17769.32,17773.87,17766.81,17767.54,0.0,0.0,58
24666,2024-02-16 16:06:00,17767.5,17770.36,17760.48,17761.39,0.0,0.0,60
24667,2024-02-16 16:07:00,17761.51,17765.6,17759.48,17761.79,0.0,0.0,60
24668,2024-02-16 16:08:00,17761.82,17769.89,17761.82,17769.53,0.0,0.0,60
24669,2024-02-16 16:09:00,17769.71,17775.52,17769.71,17775.36,0.0,0.0,60
24670,2024-02-16 16:10:00,17775.28,17777.8,17770.55,17770.98,0.0,0.0,59
24671,2024-02-16 16:11:00,17771.39,17778.95,17771.29,17778.3,0.0,0.0,57
24672,2024-02-16 16:12:00,17777.73,17789.01,17777.1,17788.63,0.0,0.0,60
24673,2024-02-16 16:13:00,17788.78,17791.62,17786.68,17791.22,0.0,0.0,58
24674,2024-02-16 16:14:00,17790.81,17795.67,17790.77,17795.59,0.0,0.0,57
24675,2024-02-16 16:15:00,17795.89,17796.55,17793.95,17794.66,0.0,0.0,57
24676,2024-02-16 16:16:00,17795.11,17801.09,17795.08,17800.83,0.0,0.0,60
24677,2024-02-16 16:17:00,17800.97,17804.24,17800.79,17802.87,0.0,0.0,59
24678,2024-02-16 16:18:00,17802.57,17804.98,17801.46,17802.0,0.0,0.0,59
24679,2024-02-16 16:19:00,17801.88,17803.39,17795.5,17798.41,0.0,0.0,58
24680,2024-02-16 16:20:00,17798.56,17809.64,17798.56,17809.14,0.0,0.0,60
24681,2024-02-16 16:21:00,17809.43,17810.1,17806.37,17807.57,0.0,0.0,59
24682,2024-02-16 16:22:00,17808.02,17810.57,17804.82,17804.91,0.0,0.0,59
24683,2024-02-16 16:23:00,17805.17,17805.92,17803.7,17805.77,0.0,0.0,59
24684,2024-02-16 16:24:00,17805.47,17805.47,17800.72,17805.3,0.0,0.0,56
24685,2024-02-16 16:25:00,17805.17,17806.29,17801.09,17801.09,0.0,0.0,58
24686,2024-02-16 16:26:00,17801.21,17801.98,17798.67,17801.78,0.0,0.0,58
24687,2024-02-16 16:27:00,17801.99,17805.23,17801.74,17805.16,0.0,0.0,59
24688,2024-02-16 16:28:00,17805.26,17805.26,17802.25,17802.92,0.0,0.0,58
24689,2024-02-16 16:29:00,17803.36,17803.43,17799.29,17802.28,0.0,0.0,57
24690,2024-02-16 16:30:00,17802.64,17811.09,17802.64,17808.54,0.0,0.0,60
24691,2024-02-16 16:31:00,17809.24,17811.47,17806.66,17811.39,0.0,0.0,54
24692,2024-02-16 16:32:00,17810.71,17817.74,17809.96,17815.58,0.0,0.0,58
24693,2024-02-16 16:33:00,17815.56,17815.56,17803.5,17803.85,0.0,0.0,58
24694,2024-02-16 16:34:00,17804.02,17808.38,17804.02,17808.27,0.0,0.0,58
24695,2024-02-16 16:35:00,17808.29,17808.55,17796.31,17796.43,0.0,0.0,60
24696,2024-02-16 16:36:00,17796.41,17804.83,17796.41,17804.18,0.0,0.0,57
24697,2024-02-16 16:37:00,17804.2,17804.2,17797.75,17799.63,0.0,0.0,57
24698,2024-02-16 16:38:00,17799.41,17801.65,17797.47,17801.43,0.0,0.0,58
24699,2024-02-16 16:39:00,17801.29,17801.29,17799.09,17800.54,0.0,0.0,56
24700,2024-02-16 16:40:00,17800.44,17808.92,17800.44,17807.04,0.0,0.0,55
24701,2024-02-16 16:41:00,17807.05,17807.06,17800.55,17801.5,0.0,0.0,58
24702,2024-02-16 16:42:00,17801.7,17808.13,17799.74,17807.56,0.0,0.0,59
24703,2024-02-16 16:43:00,17807.72,17816.24,17807.37,17816.01,0.0,0.0,60
24704,2024-02-16 16:44:00,17816.15,17816.83,17810.99,17811.85,0.0,0.0,55
24705,2024-02-16 16:45:00,17811.88,17812.29,17804.99,17806.56,0.0,0.0,59
24706,2024-02-16 16:46:00,17806.52,17806.72,17801.82,17801.82,0.0,0.0,59
24707,2024-02-16 16:47:00,17800.77,17800.77,17796.08,17800.3,0.0,0.0,56
24708,2024-02-16 16:48:00,17799.9,17800.08,17796.16,17798.58,0.0,0.0,57
24709,2024-02-16 16:49:00,17798.48,17798.48,17790.02,17791.22,0.0,0.0,59
24710,2024-02-16 16:50:00,17791.39,17794.53,17786.74,17794.53,0.0,0.0,59
24711,2024-02-16 16:51:00,17794.61,17802.95,17794.61,17799.9,0.0,0.0,58
24712,2024-02-16 16:52:00,17799.91,17799.99,17796.17,17799.57,0.0,0.0,59
24713,2024-02-16 16:53:00,17799.66,17803.08,17799.54,17802.67,0.0,0.0,60
24714,2024-02-16 16:54:00,17802.32,17805.39,17802.13,17804.83,0.0,0.0,59
24715,2024-02-16 16:55:00,17804.48,17805.59,17802.21,17805.59,0.0,0.0,60
24716,2024-02-16 16:56:00,17805.48,17810.68,17804.89,17810.68,0.0,0.0,58
24717,2024-02-16 16:57:00,17810.59,17825.11,17810.4,17825.11,0.0,0.0,60
24718,2024-02-16 16:58:00,17825.19,17827.22,17825.09,17826.5,0.0,0.0,58
24719,2024-02-16 16:59:00,17826.26,17826.26,17817.11,17817.73,0.0,0.0,56
24720,2024-02-16 17:00:00,17817.51,17817.51,17813.16,17816.66,0.0,0.0,58
24721,2024-02-16 17:01:00,17816.7,17822.25,17816.7,17821.47,0.0,0.0,58
24722,2024-02-16 17:02:00,17821.36,17822.56,17818.74,17822.3,0.0,0.0,57
24723,2024-02-16 17:03:00,17822.26,17823.79,17819.01,17819.89,0.0,0.0,58
24724,2024-02-16 17:04:00,17820.72,17823.96,17819.22,17823.09,0.0,0.0,57
24725,2024-02-16 17:05:00,17823.14,17823.14,17811.09,17812.9,0.0,0.0,60
24726,2024-02-16 17:06:00,17812.95,17813.29,17811.32,17813.02,0.0,0.0,59
24727,2024-02-16 17:07:00,17813.55,17813.71,17809.58,17809.98,0.0,0.0,59
24728,2024-02-16 17:08:00,17809.95,17809.96,17804.79,17807.62,0.0,0.0,58
24729,2024-02-16 17:09:00,17807.85,17810.36,17803.68,17803.68,0.0,0.0,57
24730,2024-02-16 17:10:00,17803.63,17804.42,17797.12,17797.12,0.0,0.0,58
24731,2024-02-16 17:11:00,17797.17,17800.99,17795.56,17799.88,0.0,0.0,57
24732,2024-02-16 17:12:00,17799.8,17800.32,17797.35,17798.74,0.0,0.0,57
24733,2024-02-16 17:13:00,17798.85,17800.48,17797.83,17800.48,0.0,0.0,59
24734,2024-02-16 17:14:00,17800.68,17802.31,17798.76,17799.72,0.0,0.0,58
24735,2024-02-16 17:15:00,17798.99,17798.99,17793.24,17794.63,0.0,0.0,58
24736,2024-02-16 17:16:00,17794.56,17798.19,17794.11,17798.19,0.0,0.0,59
24737,2024-02-16 17:17:00,17798.32,17799.22,17795.69,17796.4,0.0,0.0,56
24738,2024-02-16 17:18:00,17796.41,17801.09,17796.41,17800.06,0.0,0.0,57
24739,2024-02-16 17:19:00,17799.17,17799.17,17794.71,17795.5,0.0,0.0,59
24740,2024-02-16 17:20:00,17795.64,17796.12,17792.78,17794.86,0.0,0.0,60
24741,2024-02-16 17:21:00,17795.02,17795.8,17793.6,17795.51,0.0,0.0,58
24742,2024-02-16 17:22:00,17795.9,17800.26,17795.9,17799.56,0.0,0.0,54
24743,2024-02-16 17:23:00,17799.55,17804.17,17798.92,17802.87,0.0,0.0,58
24744,2024-02-16 17:24:00,17803.07,17809.29,17803.07,17809.27,0.0,0.0,56
24745,2024-02-16 17:25:00,17809.35,17810.93,17806.17,17810.93,0.0,0.0,56
24746,2024-02-16 17:26:00,17810.93,17810.93,17806.33,17807.66,0.0,0.0,58
24747,2024-02-16 17:27:00,17807.6,17807.87,17804.3,17807.31,0.0,0.0,54
24748,2024-02-16 17:28:00,17807.18,17815.41,17807.04,17814.97,0.0,0.0,58
24749,2024-02-16 17:29:00,17815.07,17816.4,17813.66,17816.29,0.0,0.0,58
24750,2024-02-16 17:30:00,17816.28,17817.65,17814.95,17816.06,0.0,0.0,58
24751,2024-02-16 17:31:00,17816.22,17821.42,17815.42,17821.42,0.0,0.0,57
24752,2024-02-16 17:32:00,17821.38,17821.38,17810.03,17810.85,0.0,0.0,57
24753,2024-02-16 17:33:00,17811.13,17814.12,17811.13,17811.48,0.0,0.0,59
24754,2024-02-16 17:34:00,17811.63,17813.55,17810.19,17811.61,0.0,0.0,59
24755,2024-02-16 17:35:00,17811.86,17814.13,17810.06,17810.66,0.0,0.0,57
24756,2024-02-16 17:36:00,17810.42,17810.98,17808.21,17810.98,0.0,0.0,56
24757,2024-02-16 17:37:00,17811.07,17811.07,17798.01,17798.08,0.0,0.0,56
24758,2024-02-16 17:38:00,17798.16,17801.51,17797.49,17801.03,0.0,0.0,55
24759,2024-02-16 17:39:00,17801.05,17803.19,17800.67,17801.42,0.0,0.0,54
24760,2024-02-16 17:40:00,17801.48,17801.75,17799.11,17799.67,0.0,0.0,59
24761,2024-02-16 17:41:00,17799.63,17804.41,17798.02,17803.35,0.0,0.0,57
24762,2024-02-16 17:42:00,17803.4,17804.48,17802.29,17803.42,0.0,0.0,57
24763,2024-02-16 17:43:00,17803.36,17803.46,17797.1,17798.85,0.0,0.0,55
24764,2024-02-16 17:44:00,17800.03,17800.16,17797.68,17798.14,0.0,0.0,58
24765,2024-02-16 17:45:00,17798.32,17800.45,17797.45,17800.45,0.0,0.0,58
24766,2024-02-16 17:46:00,17800.65,17803.94,17797.2,17797.66,0.0,0.0,57
24767,2024-02-16 17:47:00,17797.7,17799.58,17795.97,17799.58,0.0,0.0,56
24768,2024-02-16 17:48:00,17799.59,17804.96,17799.46,17803.41,0.0,0.0,54
24769,2024-02-16 17:49:00,17803.42,17807.48,17802.7,17807.48,0.0,0.0,54
24770,2024-02-16 17:50:00,17807.47,17807.7,17803.79,17804.22,0.0,0.0,56
24771,2024-02-16 17:51:00,17804.26,17804.26,17799.32,17799.78,0.0,0.0,57
24772,2024-02-16 17:52:00,17800.12,17803.42,17799.57,17801.9,0.0,0.0,56
24773,2024-02-16 17:53:00,17801.96,17802.32,17796.95,17798.28,0.0,0.0,59
24774,2024-02-16 17:54:00,17798.27,17803.01,17798.27,17800.84,0.0,0.0,53
24775,2024-02-16 17:55:00,17800.88,17800.89,17797.62,17800.0,0.0,0.0,53
24776,2024-02-16 17:56:00,17799.94,17800.13,17796.62,17797.19,0.0,0.0,57
24777,2024-02-16 17:57:00,17797.38,17798.1,17791.27,17791.44,0.0,0.0,53
24778,2024-02-16 17:58:00,17791.45,17791.51,17787.83,17788.83,0.0,0.0,57
24779,2024-02-16 17:59:00,17788.85,17795.52,17787.77,17795.52,0.0,0.0,58
24780,2024-02-16 18:00:00,17795.24,17795.24,17790.83,17790.93,0.0,0.0,56
24781,2024-02-16 18:01:00,17790.8,17790.8,17778.4,17778.6,0.0,0.0,59
24782,2024-02-16 18:02:00,17778.92,17780.18,17776.88,17778.05,0.0,0.0,57
24783,2024-02-16 18:03:00,17777.98,17778.57,17771.72,17771.72,0.0,0.0,60
24784,2024-02-16 18:04:00,17771.66,17774.15,17766.34,17767.26,0.0,0.0,58
24785,2024-02-16 18:05:00,17767.13,17767.13,17757.01,17759.5,0.0,0.0,59
24786,2024-02-16 18:06:00,17759.48,17760.85,17757.33,17758.17,0.0,0.0,58
24787,2024-02-16 18:07:00,17757.78,17760.88,17755.02,17757.97,0.0,0.0,59
24788,2024-02-16 18:08:00,17757.98,17762.81,17757.37,17762.55,0.0,0.0,55
24789,2024-02-16 18:09:00,17762.28,17765.86,17761.76,17764.92,0.0,0.0,59
24790,2024-02-16 18:10:00,17763.58,17765.2,17760.66,17761.02,0.0,0.0,58
24791,2024-02-16 18:11:00,17760.82,17761.02,17745.45,17748.24,0.0,0.0,60
24792,2024-02-16 18:12:00,17747.86,17752.22,17747.46,17750.29,0.0,0.0,60
24793,2024-02-16 18:13:00,17749.73,17755.57,17749.62,17754.15,0.0,0.0,58
24794,2024-02-16 18:14:00,17753.86,17756.26,17753.45,17754.66,0.0,0.0,57
24795,2024-02-16 18:15:00,17754.14,17761.03,17753.7,17761.03,0.0,0.0,58
24796,2024-02-16 18:16:00,17761.74,17763.6,17760.71,17762.26,0.0,0.0,58
24797,2024-02-16 18:17:00,17762.15,17763.05,17758.79,17758.79,0.0,0.0,58
24798,2024-02-16 18:18:00,17757.99,17757.99,17751.22,17752.14,0.0,0.0,59
24799,2024-02-16 18:19:00,17751.61,17751.66,17749.14,17750.2,0.0,0.0,58
24800,2024-02-16 18:20:00,17750.0,17751.97,17748.55,17750.96,0.0,0.0,58
24801,2024-02-16 18:21:00,17750.97,17756.1,17750.75,17752.03,0.0,0.0,60
24802,2024-02-16 18:22:00,17751.91,17761.32,17751.78,17761.32,0.0,0.0,58
24803,2024-02-16 18:23:00,17761.35,17764.6,17761.35,17764.42,0.0,0.0,55
24804,2024-02-16 18:24:00,17764.47,17774.04,17764.43,17773.88,0.0,0.0,59
24805,2024-02-16 18:25:00,17774.12,17777.44,17770.9,17776.51,0.0,0.0,58
24806,2024-02-16 18:26:00,17776.47,17776.63,17773.12,17773.21,0.0,0.0,56
24807,2024-02-16 18:27:00,17773.2,17773.86,17770.75,17771.96,0.0,0.0,53
24808,2024-02-16 18:28:00,17771.51,17773.75,17769.26,17769.34,0.0,0.0,60
24809,2024-02-16 18:29:00,17769.38,17772.24,17768.48,17771.43,0.0,0.0,55
24810,2024-02-16 18:30:00,17771.23,17773.58,17770.87,17772.87,0.0,0.0,56
24811,2024-02-16 18:31:00,17772.77,17776.29,17771.59,17772.7,0.0,0.0,59
24812,2024-02-16 18:32:00,17772.81,17772.92,17767.11,17770.37,0.0,0.0,59
24813,2024-02-16 18:33:00,17770.77,17774.41,17769.7,17773.23,0.0,0.0,55
24814,2024-02-16 18:34:00,17773.28,17776.6,17772.37,17774.5,0.0,0.0,54
24815,2024-02-16 18:35:00,17774.48,17778.57,17774.43,17778.57,0.0,0.0,56
24816,2024-02-16 18:36:00,17779.1,17781.02,17778.02,17778.99,0.0,0.0,52
24817,2024-02-16 18:37:00,17779.01,17781.63,17777.98,17781.18,0.0,0.0,54
24818,2024-02-16 18:38:00,17781.23,17783.65,17781.23,17781.7,0.0,0.0,56
24819,2024-02-16 18:39:00,17781.78,17783.33,17781.78,17783.33,0.0,0.0,53
24820,2024-02-16 18:40:00,17783.17,17787.31,17782.7,17784.87,0.0,0.0,57
24821,2024-02-16 18:41:00,17784.9,17787.46,17783.96,17787.39,0.0,0.0,59
24822,2024-02-16 18:42:00,17787.43,17789.29,17786.53,17789.15,0.0,0.0,55
24823,2024-02-16 18:43:00,17789.19,17794.92,17789.19,17794.25,0.0,0.0,56
24824,2024-02-16 18:44:00,17794.42,17796.44,17794.42,17796.18,0.0,0.0,59
24825,2024-02-16 18:45:00,17796.44,17800.44,17796.44,17800.01,0.0,0.0,55
24826,2024-02-16 18:46:00,17799.97,17801.17,17799.46,17800.12,0.0,0.0,57
24827,2024-02-16 18:47:00,17800.21,17800.57,17795.59,17797.0,0.0,0.0,56
24828,2024-02-16 18:48:00,17796.8,17798.29,17795.1,17795.71,0.0,0.0,58
24829,2024-02-16 18:49:00,17795.85,17797.63,17795.49,17797.35,0.0,0.0,58
24830,2024-02-16 18:50:00,17797.32,17799.71,17797.32,17799.1,0.0,0.0,55
24831,2024-02-16 18:51:00,17799.04,17801.75,17799.04,17801.3,0.0,0.0,55
24832,2024-02-16 18:52:00,17801.42,17801.94,17799.53,17801.77,0.0,0.0,54
24833,2024-02-16 18:53:00,17801.75,17804.91,17801.23,17804.91,0.0,0.0,57
24834,2024-02-16 18:54:00,17804.55,17804.55,17800.87,17802.44,0.0,0.0,56
24835,2024-02-16 18:55:00,17802.63,17803.29,17799.61,17799.95,0.0,0.0,54
24836,2024-02-16 18:56:00,17799.94,17802.72,17799.68,17802.69,0.0,0.0,57
24837,2024-02-16 18:57:00,17802.61,17805.94,17802.35,17805.5,0.0,0.0,59
24838,2024-02-16 18:58:00,17805.43,17811.81,17804.98,17811.81,0.0,0.0,58
24839,2024-02-16 18:59:00,17811.57,17812.37,17810.91,17812.33,0.0,0.0,60
24840,2024-02-16 19:00:00,17812.81,17821.22,17812.81,17820.4,0.0,0.0,60
24841,2024-02-16 19:01:00,17820.44,17824.65,17820.09,17824.3,0.0,0.0,58
24842,2024-02-16 19:02:00,17824.42,17833.04,17824.42,17831.34,0.0,0.0,58
24843,2024-02-16 19:03:00,17831.25,17832.95,17826.24,17827.27,0.0,0.0,58
24844,2024-02-16 19:04:00,17827.24,17828.76,17826.82,17826.87,0.0,0.0,57
24845,2024-02-16 19:05:00,17826.88,17829.01,17825.43,17829.01,0.0,0.0,59
24846,2024-02-16 19:06:00,17829.44,17832.91,17829.05,17832.91,0.0,0.0,59
24847,2024-02-16 19:07:00,17832.79,17832.79,17828.72,17828.82,0.0,0.0,57
24848,2024-02-16 19:08:00,17828.69,17833.48,17828.69,17832.15,0.0,0.0,59
24849,2024-02-16 19:09:00,17832.85,17836.43,17832.63,17833.45,0.0,0.0,52
24850,2024-02-16 19:10:00,17833.55,17837.9,17833.55,17837.69,0.0,0.0,55
24851,2024-02-16 19:11:00,17837.71,17837.91,17835.15,17836.2,0.0,0.0,56
24852,2024-02-16 19:12:00,17836.16,17836.6,17834.06,17834.61,0.0,0.0,56
24853,2024-02-16 19:13:00,17834.65,17836.72,17834.21,17836.71,0.0,0.0,55
24854,2024-02-16 19:14:00,17836.67,17837.16,17834.17,17834.17,0.0,0.0,57
24855,2024-02-16 19:15:00,17833.36,17834.83,17832.37,17834.43,0.0,0.0,55
24856,2024-02-16 19:16:00,17834.51,17835.62,17833.68,17833.83,0.0,0.0,58
24857,2024-02-16 19:17:00,17833.84,17835.67,17832.87,17833.32,0.0,0.0,59
24858,2024-02-16 19:18:00,17833.25,17833.36,17829.65,17829.79,0.0,0.0,56
24859,2024-02-16 19:19:00,17829.95,17831.48,17828.08,17828.08,0.0,0.0,56
24860,2024-02-16 19:20:00,17828.2,17830.89,17827.27,17830.71,0.0,0.0,56
24861,2024-02-16 19:21:00,17830.81,17831.29,17828.32,17828.54,0.0,0.0,55
24862,2024-02-16 19:22:00,17828.64,17828.64,17824.88,17825.01,0.0,0.0,58
24863,2024-02-16 19:23:00,17824.9,17824.9,17822.5,17823.57,0.0,0.0,56
24864,2024-02-16 19:24:00,17823.74,17826.73,17823.54,17826.65,0.0,0.0,51
24865,2024-02-16 19:25:00,17826.69,17829.68,17825.45,17829.68,0.0,0.0,57
24866,2024-02-16 19:26:00,17830.22,17831.23,17829.48,17830.16,0.0,0.0,56
24867,2024-02-16 19:27:00,17830.22,17830.22,17823.01,17823.01,0.0,0.0,59
24868,2024-02-16 19:28:00,17823.24,17824.26,17821.91,17824.12,0.0,0.0,59
24869,2024-02-16 19:29:00,17823.85,17825.7,17823.49,17825.7,0.0,0.0,56
24870,2024-02-16 19:30:00,17825.6,17828.63,17825.6,17826.86,0.0,0.0,59
24871,2024-02-16 19:31:00,17826.87,17826.87,17823.27,17823.27,0.0,0.0,58
24872,2024-02-16 19:32:00,17823.38,17824.19,17822.35,17824.02,0.0,0.0,59
